reference_month,frn_id,group_name,performance_classification,business_model,orders,gmv_basket,delivery_fee,paid_delivery_fee,commission,service_fee,anticipation_fee,olp_fee,delivery_cost,occurrences_cost
2024-08,FRN_01199,GRUPO_010,LONG_TAIL,MARKETPLACE,58,1822.44,109.35,82.01,291.59,36.45,3.64,27.34,0.0,0.0
2024-08,FRN_01200,GRUPO_005,LONG_TAIL,MARKETPLACE,106,3965.87,237.95,178.46,634.54,79.32,7.93,59.49,0.0,0.0
2024-08,FRN_01201,GRUPO_123,LONG_TAIL,MARKETPLACE,42,420.0,25.2,18.9,67.2,8.4,0.84,6.3,0.0,0.0
2024-08,FRN_01202,GRUPO_330,LONG_TAIL,MARKETPLACE,10,394.15,23.65,17.74,63.06,7.88,0.79,5.91,0.0,0.0
2024-08,FRN_01203,GRUPO_353,STANDARD,FULL_SERVICE,313,31794.99,2543.6,1907.7,3815.4,635.9,158.97,476.92,-1780.52,-254.36
2024-08,FRN_01204,GRUPO_118,STANDARD,FULL_SERVICE,170,15906.07,1272.49,954.37,1908.73,318.12,79.53,238.59,-890.74,-127.25
2024-08,FRN_01205,GRUPO_294,STANDARD,FULL_SERVICE,424,42530.75,3402.46,2551.85,5103.69,850.62,212.65,637.96,-2381.72,-340.25
2024-08,FRN_01206,GRUPO_397,LONG_TAIL,MARKETPLACE,91,2646.77,158.81,119.11,423.48,52.94,5.29,39.7,0.0,0.0
2024-08,FRN_01207,GRUPO_159,LONG_TAIL,MARKETPLACE,76,6214.74,372.88,279.66,994.36,124.29,12.43,93.22,0.0,0.0
2024-08,FRN_01208,GRUPO_303,STANDARD,MARKETPLACE,454,55830.54,3349.83,2512.37,8932.89,1116.61,111.66,837.46,0.0,0.0
2024-08,FRN_01209,GRUPO_228,STRATEGIC,MARKETPLACE,803,65304.69,3918.28,2938.71,10448.75,1306.09,130.61,979.57,0.0,0.0
2024-08,FRN_01210,GRUPO_365,STANDARD,MARKETPLACE,21,739.27,44.36,33.27,118.28,14.79,1.48,11.09,0.0,0.0
2024-08,FRN_01211,GRUPO_216,LONG_TAIL,MARKETPLACE,44,1926.67,115.6,86.7,308.27,38.53,3.85,28.9,0.0,0.0
2024-08,FRN_01212,GRUPO_184,STANDARD,FULL_SERVICE,254,22907.53,1832.6,1374.45,2748.9,458.15,114.54,343.61,-1282.82,-183.26
2024-08,FRN_01213,GRUPO_015,STANDARD,MARKETPLACE,321,22838.08,1370.28,1027.71,3654.09,456.76,45.68,342.57,0.0,0.0
2024-08,FRN_01214,GRUPO_157,STANDARD,MARKETPLACE,386,21944.18,1316.65,987.49,3511.07,438.88,43.89,329.16,0.0,0.0
2024-08,FRN_01215,GRUPO_136,STANDARD,MARKETPLACE,420,15243.48,914.61,685.96,2438.96,304.87,30.49,228.65,0.0,0.0
2024-08,FRN_01216,GRUPO_261,LONG_TAIL,MARKETPLACE,50,2786.69,167.2,125.4,445.87,55.73,5.57,41.8,0.0,0.0
2024-08,FRN_01217,GRUPO_157,LONG_TAIL,MARKETPLACE,2,81.86,4.91,3.68,13.1,1.64,0.16,1.23,0.0,0.0
2024-08,FRN_01218,GRUPO_047,LONG_TAIL,MARKETPLACE,81,3426.94,205.62,154.22,548.31,68.54,6.85,51.4,0.0,0.0
2024-08,FRN_01219,GRUPO_324,STANDARD,MARKETPLACE,99,4470.29,268.22,201.17,715.25,89.41,8.94,67.05,0.0,0.0
2024-08,FRN_01220,GRUPO_332,STANDARD,MARKETPLACE,152,12751.84,765.11,573.83,2040.29,255.04,25.5,191.28,0.0,0.0
2024-08,FRN_01221,GRUPO_173,STANDARD,MARKETPLACE,312,8199.08,491.94,368.95,1311.85,163.98,16.4,122.99,0.0,0.0
2024-08,FRN_01222,GRUPO_130,LONG_TAIL,FULL_SERVICE,14,567.04,45.36,34.02,68.04,11.34,2.84,8.51,-31.75,-4.54
2024-08,FRN_01223,GRUPO_095,STANDARD,FULL_SERVICE,353,21124.93,1689.99,1267.49,2534.99,422.5,105.62,316.87,-1182.99,-169.0
2024-08,FRN_01224,GRUPO_115,STANDARD,MARKETPLACE,338,26646.58,1598.79,1199.09,4263.45,532.93,53.29,399.7,0.0,0.0
2024-08,FRN_01225,GRUPO_243,STANDARD,FULL_SERVICE,413,15528.79,1242.3,931.72,1863.45,310.58,77.64,232.93,-869.61,-124.23
2024-08,FRN_01226,GRUPO_292,LONG_TAIL,MARKETPLACE,51,3537.25,212.23,159.17,565.96,70.75,7.07,53.06,0.0,0.0
2024-08,FRN_01227,GRUPO_282,STRATEGIC,MARKETPLACE,602,43619.68,2617.18,1962.88,6979.15,872.39,87.24,654.3,0.0,0.0
2024-08,FRN_01228,GRUPO_299,LONG_TAIL,FULL_SERVICE,60,2683.91,214.71,161.03,322.07,53.68,13.42,40.26,-150.3,-21.47
2024-08,FRN_01229,GRUPO_283,STANDARD,MARKETPLACE,313,16813.54,1008.81,756.61,2690.17,336.27,33.63,252.2,0.0,0.0
2024-08,FRN_01230,GRUPO_069,STANDARD,MARKETPLACE,77,7945.54,476.73,357.55,1271.29,158.91,15.89,119.18,0.0,0.0
2024-08,FRN_01231,GRUPO_148,KEY_ACCOUNT,FULL_SERVICE,2002,378267.71,30261.42,22696.06,45392.13,7565.35,1891.34,5674.02,-21182.99,-3026.14
2024-08,FRN_01232,GRUPO_011,STANDARD,MARKETPLACE,289,17618.66,1057.12,792.84,2818.99,352.37,35.24,264.28,0.0,0.0
2024-08,FRN_01233,GRUPO_254,STANDARD,MARKETPLACE,212,3694.67,221.68,166.26,591.15,73.89,7.39,55.42,0.0,0.0
2024-08,FRN_01234,GRUPO_330,STRATEGIC,FULL_SERVICE,1306,157947.92,12635.83,9476.87,18953.75,3158.96,789.74,2369.22,-8845.08,-1263.58
2024-08,FRN_01235,GRUPO_360,STANDARD,MARKETPLACE,122,5034.66,302.08,226.56,805.55,100.69,10.07,75.52,0.0,0.0
2024-08,FRN_01236,GRUPO_038,LONG_TAIL,MARKETPLACE,69,3803.39,228.2,171.15,608.54,76.07,7.61,57.05,0.0,0.0
2024-08,FRN_01237,GRUPO_134,STRATEGIC,MARKETPLACE,585,36202.89,2172.17,1629.13,5792.46,724.06,72.41,543.04,0.0,0.0
2024-08,FRN_01238,GRUPO_200,LONG_TAIL,FULL_SERVICE,57,935.47,74.84,56.13,112.26,18.71,4.68,14.03,-52.39,-7.48
2024-08,FRN_01239,GRUPO_023,STANDARD,FULL_SERVICE,292,19286.39,1542.91,1157.18,2314.37,385.73,96.43,289.3,-1080.04,-154.29
2024-08,FRN_01240,GRUPO_303,LONG_TAIL,FULL_SERVICE,141,6484.07,518.73,389.05,778.09,129.68,32.42,97.26,-363.11,-51.87
2024-08,FRN_01241,GRUPO_346,STANDARD,MARKETPLACE,327,37523.92,2251.44,1688.58,6003.83,750.48,75.05,562.86,0.0,0.0
2024-08,FRN_01242,GRUPO_302,STRATEGIC,FULL_SERVICE,633,58165.69,4653.26,3489.95,6979.88,1163.31,290.83,872.49,-3257.28,-465.33
2024-08,FRN_01243,GRUPO_363,STRATEGIC,MARKETPLACE,631,23988.6,1439.32,1079.49,3838.18,479.77,47.98,359.83,0.0,0.0
2024-08,FRN_01244,GRUPO_396,STRATEGIC,MARKETPLACE,692,104862.68,6291.76,4718.82,16778.03,2097.25,209.73,1572.94,0.0,0.0
2024-08,FRN_01245,GRUPO_218,STRATEGIC,MARKETPLACE,936,142544.28,8552.66,6414.49,22807.08,2850.89,285.09,2138.16,0.0,0.0
2024-08,FRN_01246,GRUPO_141,LONG_TAIL,MARKETPLACE,40,1186.99,71.22,53.41,189.92,23.74,2.37,17.8,0.0,0.0
2024-08,FRN_01247,GRUPO_104,LONG_TAIL,MARKETPLACE,127,6840.97,410.46,307.84,1094.56,136.82,13.68,102.61,0.0,0.0
2024-08,FRN_01248,GRUPO_210,LONG_TAIL,MARKETPLACE,11,1056.96,63.42,47.56,169.11,21.14,2.11,15.85,0.0,0.0
2024-08,FRN_01249,GRUPO_111,LONG_TAIL,MARKETPLACE,57,570.0,34.2,25.65,91.2,11.4,1.14,8.55,0.0,0.0
2024-08,FRN_01250,GRUPO_104,STRATEGIC,MARKETPLACE,1069,13453.75,807.23,605.42,2152.6,269.07,26.91,201.81,0.0,0.0
2024-08,FRN_01251,GRUPO_316,STANDARD,MARKETPLACE,331,30977.78,1858.67,1394.0,4956.44,619.56,61.96,464.67,0.0,0.0
2024-08,FRN_01252,GRUPO_171,STANDARD,FULL_SERVICE,431,54600.24,4368.02,3276.02,6552.03,1092.0,273.0,819.0,-3057.61,-436.8
2024-08,FRN_01253,GRUPO_356,STANDARD,MARKETPLACE,411,50136.17,3008.17,2256.13,8021.79,1002.72,100.27,752.04,0.0,0.0
2024-08,FRN_01254,GRUPO_324,STANDARD,FULL_SERVICE,338,22845.94,1827.68,1370.76,2741.51,456.92,114.23,342.69,-1279.38,-182.77
2024-08,FRN_01255,GRUPO_133,STANDARD,MARKETPLACE,261,28308.62,1698.52,1273.89,4529.38,566.17,56.62,424.63,0.0,0.0
2024-08,FRN_01256,GRUPO_376,STANDARD,MARKETPLACE,229,21463.56,1287.81,965.86,3434.17,429.27,42.93,321.95,0.0,0.0
2024-08,FRN_01257,GRUPO_293,STANDARD,MARKETPLACE,205,9517.94,571.08,428.31,1522.87,190.36,19.04,142.77,0.0,0.0
2024-08,FRN_01258,GRUPO_328,LONG_TAIL,FULL_SERVICE,127,8094.13,647.53,485.65,971.3,161.88,40.47,121.41,-453.27,-64.75
2024-08,FRN_01259,GRUPO_127,LONG_TAIL,FULL_SERVICE,1,37.92,3.03,2.27,4.55,0.76,0.19,0.57,-2.12,-0.3
2024-08,FRN_01260,GRUPO_106,STANDARD,MARKETPLACE,17,1011.25,60.67,45.5,161.8,20.23,2.02,15.17,0.0,0.0
2024-08,FRN_01261,GRUPO_092,LONG_TAIL,MARKETPLACE,51,2114.83,126.89,95.17,338.37,42.3,4.23,31.72,0.0,0.0
2024-08,FRN_01262,GRUPO_287,LONG_TAIL,MARKETPLACE,96,5513.76,330.83,248.12,882.2,110.28,11.03,82.71,0.0,0.0
2024-08,FRN_01263,GRUPO_378,STANDARD,MARKETPLACE,571,48509.49,2910.57,2182.93,7761.52,970.19,97.02,727.64,0.0,0.0
2024-08,FRN_01264,GRUPO_393,STANDARD,MARKETPLACE,360,27941.7,1676.5,1257.38,4470.67,558.83,55.88,419.13,0.0,0.0
2024-08,FRN_01265,GRUPO_051,STANDARD,MARKETPLACE,270,13988.65,839.32,629.49,2238.18,279.77,27.98,209.83,0.0,0.0
2024-08,FRN_01266,GRUPO_029,LONG_TAIL,MARKETPLACE,52,2423.02,145.38,109.03,387.68,48.46,4.85,36.35,0.0,0.0
2024-08,FRN_01267,GRUPO_296,LONG_TAIL,MARKETPLACE,57,3502.52,210.15,157.61,560.4,70.05,7.01,52.54,0.0,0.0
2024-08,FRN_01268,GRUPO_297,STRATEGIC,FULL_SERVICE,975,94319.77,7545.58,5659.18,11318.37,1886.4,471.6,1414.8,-5281.91,-754.56
2024-08,FRN_01269,GRUPO_214,STANDARD,FULL_SERVICE,261,22636.1,1810.89,1358.17,2716.33,452.72,113.18,339.54,-1267.62,-181.09
2024-08,FRN_01270,GRUPO_267,STANDARD,MARKETPLACE,198,11493.37,689.6,517.2,1838.94,229.87,22.99,172.4,0.0,0.0
2024-08,FRN_01271,GRUPO_257,STANDARD,MARKETPLACE,241,33240.96,1994.46,1495.85,5318.55,664.82,66.48,498.61,0.0,0.0
2024-08,FRN_01272,GRUPO_302,STRATEGIC,MARKETPLACE,469,34375.13,2062.51,1546.88,5500.02,687.5,68.75,515.63,0.0,0.0
2024-08,FRN_01273,GRUPO_101,LONG_TAIL,MARKETPLACE,43,1800.18,108.01,81.01,288.03,36.0,3.6,27.0,0.0,0.0
2024-08,FRN_01274,GRUPO_346,LONG_TAIL,FULL_SERVICE,119,5939.56,475.16,356.37,712.75,118.79,29.7,89.09,-332.61,-47.52
2024-08,FRN_01275,GRUPO_110,LONG_TAIL,MARKETPLACE,20,1515.13,90.91,68.18,242.42,30.3,3.03,22.73,0.0,0.0
2024-08,FRN_01276,GRUPO_182,LONG_TAIL,MARKETPLACE,67,3857.15,231.43,173.57,617.14,77.14,7.71,57.86,0.0,0.0
2024-08,FRN_01277,GRUPO_313,LONG_TAIL,MARKETPLACE,79,2198.04,131.88,98.91,351.69,43.96,4.4,32.97,0.0,0.0
2024-08,FRN_01278,GRUPO_001,STANDARD,MARKETPLACE,299,27805.49,1668.33,1251.25,4448.88,556.11,55.61,417.08,0.0,0.0
2024-08,FRN_01279,GRUPO_319,STANDARD,FULL_SERVICE,273,24351.55,1948.12,1461.09,2922.19,487.03,121.76,365.27,-1363.68,-194.81
2024-08,FRN_01280,GRUPO_055,STRATEGIC,MARKETPLACE,869,40496.93,2429.82,1822.37,6479.51,809.94,80.99,607.45,0.0,0.0
2024-08,FRN_01281,GRUPO_371,LONG_TAIL,FULL_SERVICE,38,380.0,30.4,22.8,45.6,7.6,1.9,5.7,-21.28,-3.04
2024-08,FRN_01282,GRUPO_399,STRATEGIC,MARKETPLACE,799,144138.63,8648.32,6486.24,23062.18,2882.77,288.28,2162.08,0.0,0.0
2024-08,FRN_01283,GRUPO_149,LONG_TAIL,MARKETPLACE,39,1814.73,108.88,81.66,290.36,36.29,3.63,27.22,0.0,0.0
2024-08,FRN_01284,GRUPO_309,STANDARD,MARKETPLACE,411,31829.7,1909.78,1432.34,5092.75,636.59,63.66,477.45,0.0,0.0
2024-08,FRN_01285,GRUPO_137,STRATEGIC,MARKETPLACE,535,88837.98,5330.28,3997.71,14214.08,1776.76,177.68,1332.57,0.0,0.0
2024-08,FRN_01286,GRUPO_202,STRATEGIC,FULL_SERVICE,949,103963.23,8317.06,6237.8,12475.59,2079.26,519.82,1559.45,-5821.94,-831.71
2024-08,FRN_01287,GRUPO_313,KEY_ACCOUNT,FULL_SERVICE,1740,374886.71,29990.94,22493.2,44986.41,7497.73,1874.43,5623.3,-20993.66,-2999.09
2024-08,FRN_01288,GRUPO_117,LONG_TAIL,MARKETPLACE,41,3209.86,192.59,144.44,513.58,64.2,6.42,48.15,0.0,0.0
2024-08,FRN_01289,GRUPO_154,LONG_TAIL,MARKETPLACE,97,4864.81,291.89,218.92,778.37,97.3,9.73,72.97,0.0,0.0
2024-08,FRN_01290,GRUPO_291,STANDARD,MARKETPLACE,306,14171.11,850.27,637.7,2267.38,283.42,28.34,212.57,0.0,0.0
2024-08,FRN_01291,GRUPO_063,STRATEGIC,MARKETPLACE,609,36286.75,2177.2,1632.9,5805.88,725.74,72.57,544.3,0.0,0.0
2024-08,FRN_01292,GRUPO_244,STRATEGIC,FULL_SERVICE,848,104139.03,8331.12,6248.34,12496.68,2082.78,520.7,1562.09,-5831.78,-833.11
2024-08,FRN_01293,GRUPO_025,KEY_ACCOUNT,FULL_SERVICE,1163,257412.27,20592.98,15444.74,30889.47,5148.25,1287.06,3861.18,-14415.09,-2059.3
2024-08,FRN_01294,GRUPO_090,STRATEGIC,FULL_SERVICE,682,94478.5,7558.28,5668.71,11337.42,1889.57,472.39,1417.18,-5290.8,-755.83
2024-08,FRN_01295,GRUPO_075,LONG_TAIL,MARKETPLACE,84,6176.27,370.58,277.94,988.2,123.53,12.35,92.64,0.0,0.0
2024-08,FRN_01296,GRUPO_294,STANDARD,FULL_SERVICE,481,62385.35,4990.83,3743.12,7486.24,1247.71,311.93,935.78,-3493.58,-499.08
2024-08,FRN_01297,GRUPO_386,STANDARD,MARKETPLACE,389,29056.85,1743.41,1307.56,4649.1,581.14,58.11,435.85,0.0,0.0
2024-08,FRN_01298,GRUPO_391,STRATEGIC,MARKETPLACE,646,64743.73,3884.62,2913.47,10359.0,1294.87,129.49,971.16,0.0,0.0
2024-08,FRN_01299,GRUPO_210,STANDARD,MARKETPLACE,479,30876.55,1852.59,1389.44,4940.25,617.53,61.75,463.15,0.0,0.0
2024-08,FRN_01300,GRUPO_347,STANDARD,MARKETPLACE,299,33288.94,1997.34,1498.0,5326.23,665.78,66.58,499.33,0.0,0.0
2024-08,FRN_01301,GRUPO_017,STANDARD,MARKETPLACE,274,13082.25,784.93,588.7,2093.16,261.64,26.16,196.23,0.0,0.0
2024-08,FRN_01302,GRUPO_128,STANDARD,MARKETPLACE,424,19855.82,1191.35,893.51,3176.93,397.12,39.71,297.84,0.0,0.0
2024-08,FRN_01303,GRUPO_364,STRATEGIC,FULL_SERVICE,1000,130297.32,10423.79,7817.84,15635.68,2605.95,651.49,1954.46,-7296.65,-1042.38
2024-08,FRN_01304,GRUPO_251,STANDARD,MARKETPLACE,334,3340.0,200.4,150.3,534.4,66.8,6.68,50.1,0.0,0.0
2024-08,FRN_01305,GRUPO_179,STANDARD,MARKETPLACE,385,26308.64,1578.52,1183.89,4209.38,526.17,52.62,394.63,0.0,0.0
2024-08,FRN_01306,GRUPO_182,STANDARD,MARKETPLACE,367,30836.15,1850.17,1387.63,4933.78,616.72,61.67,462.54,0.0,0.0
2024-08,FRN_01307,GRUPO_152,LONG_TAIL,MARKETPLACE,69,2956.7,177.4,133.05,473.07,59.13,5.91,44.35,0.0,0.0
2024-08,FRN_01308,GRUPO_025,STANDARD,MARKETPLACE,257,17599.3,1055.96,791.97,2815.89,351.99,35.2,263.99,0.0,0.0
2024-08,FRN_01309,GRUPO_180,STANDARD,MARKETPLACE,318,18484.7,1109.08,831.81,2957.55,369.69,36.97,277.27,0.0,0.0
2024-08,FRN_01310,GRUPO_198,STANDARD,MARKETPLACE,403,24510.62,1470.64,1102.98,3921.7,490.21,49.02,367.66,0.0,0.0
2024-08,FRN_01311,GRUPO_344,STANDARD,FULL_SERVICE,232,22702.84,1816.23,1362.17,2724.34,454.06,113.51,340.54,-1271.36,-181.62
2024-08,FRN_01312,GRUPO_161,STANDARD,MARKETPLACE,506,18878.12,1132.69,849.52,3020.5,377.56,37.76,283.17,0.0,0.0
2024-08,FRN_01313,GRUPO_177,LONG_TAIL,MARKETPLACE,56,3872.41,232.34,174.25,619.59,77.45,7.74,58.09,0.0,0.0
2024-08,FRN_01314,GRUPO_285,LONG_TAIL,MARKETPLACE,77,4711.04,282.66,212.0,753.77,94.22,9.42,70.67,0.0,0.0
2024-08,FRN_01315,GRUPO_063,STRATEGIC,MARKETPLACE,756,7560.0,453.6,340.2,1209.6,151.2,15.12,113.4,0.0,0.0
2024-08,FRN_01316,GRUPO_150,STANDARD,MARKETPLACE,328,26390.06,1583.4,1187.55,4222.41,527.8,52.78,395.85,0.0,0.0
2024-08,FRN_01317,GRUPO_154,STANDARD,MARKETPLACE,423,20715.54,1242.93,932.2,3314.49,414.31,41.43,310.73,0.0,0.0
2024-08,FRN_01318,GRUPO_156,LONG_TAIL,MARKETPLACE,110,4885.32,293.12,219.84,781.65,97.71,9.77,73.28,0.0,0.0
2024-08,FRN_01319,GRUPO_370,STANDARD,FULL_SERVICE,292,17046.09,1363.69,1022.77,2045.53,340.92,85.23,255.69,-954.58,-136.37
2024-08,FRN_01320,GRUPO_049,STANDARD,MARKETPLACE,415,16314.57,978.87,734.15,2610.33,326.29,32.63,244.72,0.0,0.0
2024-08,FRN_01321,GRUPO_337,STRATEGIC,FULL_SERVICE,1057,88428.13,7074.25,5305.69,10611.38,1768.56,442.14,1326.42,-4951.97,-707.43
2024-08,FRN_01322,GRUPO_084,STANDARD,MARKETPLACE,295,8056.36,483.38,362.53,1289.02,161.13,16.11,120.85,0.0,0.0
2024-08,FRN_01323,GRUPO_361,STRATEGIC,FULL_SERVICE,1096,124120.01,9929.6,7447.2,14894.4,2482.4,620.6,1861.8,-6950.72,-992.96
2024-08,FRN_01324,GRUPO_177,STANDARD,MARKETPLACE,361,23461.49,1407.69,1055.77,3753.84,469.23,46.92,351.92,0.0,0.0
2024-08,FRN_01325,GRUPO_148,STRATEGIC,MARKETPLACE,866,89332.77,5359.97,4019.98,14293.24,1786.66,178.67,1339.99,0.0,0.0
2024-08,FRN_01326,GRUPO_118,LONG_TAIL,MARKETPLACE,82,4887.87,293.27,219.95,782.06,97.76,9.78,73.32,0.0,0.0
2024-08,FRN_01327,GRUPO_342,STANDARD,MARKETPLACE,321,14379.48,862.77,647.08,2300.72,287.59,28.76,215.69,0.0,0.0
2024-08,FRN_01328,GRUPO_063,STANDARD,MARKETPLACE,251,12142.89,728.57,546.43,1942.86,242.86,24.29,182.14,0.0,0.0
2024-08,FRN_01329,GRUPO_189,LONG_TAIL,MARKETPLACE,102,6532.74,391.96,293.97,1045.24,130.65,13.07,97.99,0.0,0.0
2024-08,FRN_01330,GRUPO_360,STANDARD,FULL_SERVICE,354,22349.97,1788.0,1341.0,2682.0,447.0,111.75,335.25,-1251.6,-178.8
2024-08,FRN_01331,GRUPO_049,STANDARD,MARKETPLACE,213,15640.44,938.43,703.82,2502.47,312.81,31.28,234.61,0.0,0.0
2024-08,FRN_01332,GRUPO_327,STANDARD,MARKETPLACE,502,35223.36,2113.4,1585.05,5635.74,704.47,70.45,528.35,0.0,0.0
2024-08,FRN_01333,GRUPO_257,KEY_ACCOUNT,MARKETPLACE,1920,336310.06,20178.6,15133.95,53809.61,6726.2,672.62,5044.65,0.0,0.0
2024-08,FRN_01334,GRUPO_224,LONG_TAIL,MARKETPLACE,76,3148.95,188.94,141.7,503.83,62.98,6.3,47.23,0.0,0.0
2024-08,FRN_01335,GRUPO_141,STRATEGIC,MARKETPLACE,706,50668.04,3040.08,2280.06,8106.89,1013.36,101.34,760.02,0.0,0.0
2024-08,FRN_01336,GRUPO_215,STANDARD,MARKETPLACE,333,21040.33,1262.42,946.82,3366.45,420.81,42.08,315.6,0.0,0.0
2024-08,FRN_01337,GRUPO_379,STANDARD,FULL_SERVICE,393,19824.38,1585.95,1189.46,2378.93,396.49,99.12,297.37,-1110.16,-158.6
2024-08,FRN_01338,GRUPO_211,STANDARD,MARKETPLACE,350,26155.25,1569.32,1176.99,4184.84,523.11,52.31,392.33,0.0,0.0
2024-08,FRN_01339,GRUPO_318,LONG_TAIL,MARKETPLACE,64,3648.56,218.91,164.18,583.77,72.97,7.3,54.73,0.0,0.0
2024-08,FRN_01340,GRUPO_032,STANDARD,MARKETPLACE,273,48208.55,2892.51,2169.38,7713.37,964.17,96.42,723.13,0.0,0.0
2024-08,FRN_01341,GRUPO_158,KEY_ACCOUNT,MARKETPLACE,1663,275694.07,16541.64,12406.23,44111.05,5513.88,551.39,4135.41,0.0,0.0
2024-08,FRN_01342,GRUPO_285,LONG_TAIL,FULL_SERVICE,109,4858.65,388.69,291.52,583.04,97.17,24.29,72.88,-272.08,-38.87
2024-08,FRN_01343,GRUPO_305,STANDARD,MARKETPLACE,239,22086.07,1325.16,993.87,3533.77,441.72,44.17,331.29,0.0,0.0
2024-08,FRN_01344,GRUPO_286,LONG_TAIL,MARKETPLACE,86,6144.83,368.69,276.52,983.17,122.9,12.29,92.17,0.0,0.0
2024-08,FRN_01345,GRUPO_144,LONG_TAIL,MARKETPLACE,17,811.32,48.68,36.51,129.81,16.23,1.62,12.17,0.0,0.0
2024-08,FRN_01346,GRUPO_019,LONG_TAIL,MARKETPLACE,69,4344.63,260.68,195.51,695.14,86.89,8.69,65.17,0.0,0.0
2024-08,FRN_01347,GRUPO_018,STANDARD,MARKETPLACE,357,16482.63,988.96,741.72,2637.22,329.65,32.97,247.24,0.0,0.0
2024-08,FRN_01348,GRUPO_257,STANDARD,MARKETPLACE,356,28122.08,1687.32,1265.49,4499.53,562.44,56.24,421.83,0.0,0.0
2024-08,FRN_01349,GRUPO_078,LONG_TAIL,MARKETPLACE,69,2088.22,125.29,93.97,334.12,41.76,4.18,31.32,0.0,0.0
2024-08,FRN_01350,GRUPO_371,STANDARD,MARKETPLACE,197,23786.26,1427.18,1070.38,3805.8,475.73,47.57,356.79,0.0,0.0
2024-08,FRN_01351,GRUPO_175,STRATEGIC,MARKETPLACE,966,98996.84,5939.81,4454.86,15839.49,1979.94,197.99,1484.95,0.0,0.0
2024-08,FRN_01352,GRUPO_194,LONG_TAIL,MARKETPLACE,58,5220.64,313.24,234.93,835.3,104.41,10.44,78.31,0.0,0.0
2024-08,FRN_01353,GRUPO_113,LONG_TAIL,MARKETPLACE,61,2921.76,175.31,131.48,467.48,58.44,5.84,43.83,0.0,0.0
2024-08,FRN_01354,GRUPO_114,STANDARD,MARKETPLACE,212,13452.97,807.18,605.38,2152.48,269.06,26.91,201.79,0.0,0.0
2024-08,FRN_01355,GRUPO_222,STRATEGIC,MARKETPLACE,379,47690.22,2861.41,2146.06,7630.44,953.8,95.38,715.35,0.0,0.0
2024-08,FRN_01356,GRUPO_166,STANDARD,MARKETPLACE,438,46240.16,2774.41,2080.81,7398.43,924.8,92.48,693.6,0.0,0.0
2024-08,FRN_01357,GRUPO_319,LONG_TAIL,MARKETPLACE,38,380.0,22.8,17.1,60.8,7.6,0.76,5.7,0.0,0.0
2024-08,FRN_01358,GRUPO_132,LONG_TAIL,MARKETPLACE,70,5161.57,309.69,232.27,825.85,103.23,10.32,77.42,0.0,0.0
2024-08,FRN_01359,GRUPO_385,STANDARD,MARKETPLACE,123,7323.31,439.4,329.55,1171.73,146.47,14.65,109.85,0.0,0.0
2024-08,FRN_01360,GRUPO_264,STRATEGIC,FULL_SERVICE,989,81248.54,6499.88,4874.91,9749.82,1624.97,406.24,1218.73,-4549.92,-649.99
2024-08,FRN_01361,GRUPO_055,LONG_TAIL,MARKETPLACE,8,292.91,17.57,13.18,46.87,5.86,0.59,4.39,0.0,0.0
2024-08,FRN_01362,GRUPO_359,STANDARD,MARKETPLACE,237,4073.43,244.41,183.31,651.75,81.47,8.15,61.1,0.0,0.0
2024-08,FRN_01363,GRUPO_131,STANDARD,MARKETPLACE,417,47333.52,2840.01,2130.01,7573.36,946.67,94.67,710.0,0.0,0.0
2024-08,FRN_01364,GRUPO_288,LONG_TAIL,MARKETPLACE,60,3787.85,227.27,170.45,606.06,75.76,7.58,56.82,0.0,0.0
2024-08,FRN_01365,GRUPO_266,STRATEGIC,MARKETPLACE,424,42118.83,2527.13,1895.35,6739.01,842.38,84.24,631.78,0.0,0.0
2024-08,FRN_01366,GRUPO_366,STANDARD,MARKETPLACE,236,19239.57,1154.37,865.78,3078.33,384.79,38.48,288.59,0.0,0.0
2024-08,FRN_01367,GRUPO_162,STRATEGIC,FULL_SERVICE,225,23921.29,1913.7,1435.28,2870.55,478.43,119.61,358.82,-1339.59,-191.37
2024-08,FRN_01368,GRUPO_380,STANDARD,MARKETPLACE,369,28291.06,1697.46,1273.1,4526.57,565.82,56.58,424.37,0.0,0.0
2024-08,FRN_01369,GRUPO_087,LONG_TAIL,MARKETPLACE,83,3256.03,195.36,146.52,520.96,65.12,6.51,48.84,0.0,0.0
2024-08,FRN_01370,GRUPO_055,STANDARD,MARKETPLACE,1,100.77,6.05,4.54,16.12,2.02,0.2,1.51,0.0,0.0
2024-08,FRN_01371,GRUPO_288,LONG_TAIL,MARKETPLACE,82,6415.49,384.93,288.7,1026.48,128.31,12.83,96.23,0.0,0.0
2024-08,FRN_01372,GRUPO_178,STANDARD,MARKETPLACE,308,25149.65,1508.98,1131.74,4023.94,502.99,50.3,377.24,0.0,0.0
2024-08,FRN_01373,GRUPO_391,STANDARD,MARKETPLACE,556,10103.47,606.21,454.66,1616.56,202.07,20.21,151.55,0.0,0.0
2024-08,FRN_01374,GRUPO_349,STANDARD,MARKETPLACE,348,36225.65,2173.54,1630.15,5796.1,724.51,72.45,543.38,0.0,0.0
2024-08,FRN_01375,GRUPO_008,STANDARD,MARKETPLACE,323,23209.68,1392.58,1044.43,3713.55,464.19,46.42,348.15,0.0,0.0
